image_name,place,date,label,scene
s0831.jpg,Playa Mamitas,03/08/2019,nada,playa
s0520.jpg,Playa Delfines Cancun,16/09/2019,nada,playa
s0919.jpg,Cancun,28/04/2019,excesivo,aerea
k0373.jpg,desconocido,desconocido,excesivo,playa
s0355.jpg,Playa Mamitas,22/08/2019,bajo,playa
s0558.jpg,Xcacel,16/07/2019,excesivo,playa
j0155.jpg,cancun,07/09/2019,nada,playa
k0307.jpg,desconocido,desconocido,bajo,playa
s0021.jpg,Maria del mar Tulum,31/08/2019,moderado,playa
r003.jpg,desconocido,22/04/2021,excesivo,playa
k0761.jpg,desconocido,desconocido,nada,playa
k0529.jpg,desconocido,desconocido,nada,playa
k0008.jpg,desconocido,desconocido,nada,playa
j0317.jpg,holbox,28/08/2019,nada,mar
j0292.jpg,playa del carmen,27/08/2019,nada,playa
r095.jpg,"Playa Mia, en la Punta Norte de Isla Mujeres, créditos Mia Miranda",12/06/2021,bajo,mar
r351.jpg,Barcelo maya riviera today,27/03/2022,bajo,playa
k0943.jpg,desconocido,desconocido,nada,playa
s0173.jpg,Playa del Carmen,01/09/2019,abundante,playa
s0808.jpg,Akumal,06/08/2019,bajo,aerea
k0228.jpg,desconocido,desconocido,nada,mar
k0817.jpg,desconocido,desconocido,moderado,playa
j0401.jpg,cancun,15/08/2019,nada,playa
k0622.jpg,desconocido,desconocido,moderado,playa
i0130.jpg,Cancún,12/08/2022,bajo,playa
k0177.jpg,desconocido,desconocido,nada,playa
r333.jpg,"Tulum (Cinco Tulum area), today",22/03/2022,moderado,playa
k0991.jpg,desconocido,desconocido,nada,playa
j0114.jpg,costa mujeres ,08/09/2019,abundante,playa
k0071.jpg,desconocido,desconocido,moderado,playa
s0627.jpg,Riviera Maya,30/08/2019,bajo,playa
s0029.jpg,My Way Tulum,28/08/2019,bajo,playa
k0180.jpg,desconocido,desconocido,nada,playa
r518.jpg,"Punta Esmeralda Sábado 27 de agosto, había cuadrillas de limpieza trabajando.",27/08/2022,bajo,playa
s0734.jpg,Paamul,23/09/2019,nada,mar
r528.jpg,"Les comparto fotos de playacar, esta súper bonito el día y ya casi no hay sargazo",11/09/2022,nada,playa
r297.jpg,Holà... My yesterday walk between Mamitas and Las hijas beach club at the end of the day,09/03/2022,bajo,playa
k0466.jpg,desconocido,desconocido,nada,playa
s0668.jpg,Xcacel,19/09/2019,moderado,playa
j0123.jpg,playa del carmen,09/09/2019,bajo,playa
k0024.jpg,desconocido,desconocido,abundante,playa
s0449.jpg,Playa Delfines Cancun,14/08/2019,bajo,playa
r401.jpg,Punta Esmeralda 02/04,02/04/2022,excesivo,playa
r502.jpg,Tulum zona hotelera sur,14/09/2022,bajo,playa
k0490.jpg,desconocido,desconocido,bajo,playa
r240.jpg,HOY 08 AGOSTO PLAYA DEL CARMEN,08/08/2021,bajo,playa
s0680.jpg,Costa Mujeres,20/09/2019,abundante,playa
k0155.jpg,desconocido,desconocido,nada,playa
r139.jpg,"Tulum Playa Paraíso, créditos de la fotografía S. Gehring",19/05/2022,moderado,playa
r507.jpg,Playa Forum / Playa Chacmool / Playa Lagarto y Playa Gaviota Azul,14/09/2022,nada,playa
s0354.jpg,Playa Delfines Cancun,22/08/2019,nada,playa
r241.jpg,Playa del Hotel Bercelo Grand Resort en Riviera Maya. 08/08/21 poco sargazo. Xpu Ha,08/08/2021,bajo,playa
k0349.jpg,desconocido,desconocido,nada,mar
k0018.jpg,desconocido,desconocido,bajo,playa
k0256.jpg,desconocido,desconocido,nada,mar
r113.jpg,Holbox sin sargazo,07/08/2021,bajo,playa
r368.jpg,"Riu Playacar, hoy 30/03",30/03/2022,moderado,playa
j0112.jpg,isla mujeres,07/09/2019,bajo,playa
r110.jpg,"Punta Nizuc, Cancún",07/08/2021,excesivo,playa
k0074.jpg,desconocido,desconocido,nada,mar
s0494.jpg,Playa del Carmen,13/09/2019,nada,playa
s0940.jpg,Cancun,24/09/2019,nada,playa
r057.jpg,"Isla Mujeres, créditos: Yolia Arais",04/06/2021,nada,playa
r323.jpg,Hoy Playacar,21/03/2022,bajo,playa
k0295.jpg,desconocido,desconocido,nada,playa
k0252.jpg,desconocido,desconocido,nada,playa
k0697.jpg,desconocido,desconocido,nada,playa
s0747.jpg,Tulum,15/09/2019,bajo,playa
r117.jpg,"Playa del Carmen, calle 38",07/08/2021,excesivo,playa
j0362.jpg,cancun,22/08/2019,abundante,playa
k0754.jpg,desconocido,desconocido,nada,playa
i0035.jpg,Xpu-Ha,22/09/2022,moderado,playa
s0063.jpg,Riviera Maya,10/09/2019,moderado,playa
j0340.jpg,playa del carmen,24/08/2019,bajo,playa
r194.jpg,"Playa del Carmen, Embarcadero Ferry",06/07/2022,bajo,playa
k0924.jpg,desconocido,desconocido,nada,playa
s0316.jpg,Faro de Punta Cancun,24/08/2019,moderado,mar
s0666.jpg,Riviera Maya,18/09/2019,nada,playa
r585.jpg,"Fotos de hoy, playa tortugas.",25/09/2022,bajo,playa
i0020.jpg,Tulum,27/09/2022,nada,playa
i0150.jpg,Playa del Carmen,17/07/2022,bajo,playa
s0038.jpg,Playa Tulum,24/08/2019,bajo,playa
k0353.jpg,desconocido,desconocido,nada,playa
j0342.jpg,cozumel,22/08/2019,nada,playa
k0388.jpg,desconocido,desconocido,bajo,playa
k0975.jpg,desconocido,desconocido,nada,playa
s0767.jpg,Cancun,22/09/2019,nada,playa
s0295.jpg,Akumal Lol Ha,26/08/2019,moderado,playa
r439.jpg,"Zona Tulum (Ruinas) unas zonas más limpias que otras,el día de hoy",10/04/2022,moderado,playa
j0138.jpg,cozumel ,09/09/2019,nada,mar
j0270.jpg,cancun,30/08/2019,nada,playa
s0511.jpg,La Eufemia,08/09/2019,nada,playa
r346.jpg,"Holbox 26-03-2022. No hay sargazo, pero el viento norte trajo algas o pasto marino a la costa.",26/03/2022,bajo,playa
s0605.jpg,Playa las Palmas,31/08/2019,bajo,playa
s0450.jpg,Playa Punta Cocos,14/08/2019,bajo,aerea
k0253.jpg,desconocido,desconocido,nada,mar
k0267.jpg,desconocido,desconocido,bajo,playa
r455.jpg,Holbox 11/04/22 16:00hrs,11/04/2022,bajo,playa
k0987.jpg,desconocido,desconocido,nada,playa
k0401.jpg,desconocido,desconocido,nada,playa
s0129.jpg,Puerto Morelos Casa Toucan,05/09/2019,moderado,playa
s0773.jpg,Xcacel,21/09/2019,bajo,aerea
r220.jpg,"Tulum Ruinas, Créditos de la fotografía Miriam Menace",06/08/2022,excesivo,playa
i0043.jpg,Xpu-Ha,15/09/2022,bajo,playa
s0010.jpg,Rosa del viento Tulum,01/09/2019,nada,playa
r582.jpg,"Playa Delfines muy poco Sargazo a casi nulo, excelente para disfrutar el Mar..",19/09/2022,bajo,playa
k0693.jpg,desconocido,desconocido,nada,playa
s0727.jpg,Pocna,22/09/2019,bajo,playa
s0735.jpg,Xpu Ha Riviera Maya,22/09/2019,nada,playa
s0757.jpg,Playa Kantenah Riviera Maya,23/09/2019,bajo,aerea
i0069.jpg,Playa del Carmen,07/09/2022,nada,playa
r462.jpg,Playa Xpuha,12/09/2022,excesivo,playa
k0461.jpg,desconocido,desconocido,bajo,playa
r205.jpg,Playa Xpu-Ha,27/07/2022,bajo,playa
r529.jpg,desconocido,11/09/2022,nada,playa
k0948.jpg,desconocido,desconocido,nada,playa
s0548.jpg,Xcacel,25/08/2019,abundante,playa
s0041.jpg,Playa del Taboo,22/08/2019,bajo,playa
i0143.jpg,Xpu-Ha,09/08/2022,bajo,playa
i0063.jpg,Xpu-Ha,07/09/2022,abundante,playa
r409.jpg,"Así el día de hoy 4Abril en Playa del Carmen, Justo en el muelle para tomar los ferrys hacia cozumel.",03/04/2022,abundante,playa
s0647.jpg,Cancun,05/09/2019,bajo,playa
k0216.jpg,desconocido,desconocido,nada,playa
k0359.jpg,desconocido,desconocido,moderado,playa
k0959.jpg,desconocido,desconocido,nada,playa
s0608.jpg,Playa las Palmas,24/08/2019,bajo,playa
k0857.jpg,desconocido,desconocido,nada,playa
k0287.jpg,desconocido,desconocido,bajo,playa
k0913.jpg,desconocido,desconocido,nada,playa
r328.jpg,Tulum hoy,21/03/2022,bajo,playa
s0995.jpg,Cozumel,12/07/2019,bajo,playa
k0043.jpg,desconocido,desconocido,nada,playa
j0353.jpg,xpuha,22/08/2019,abundante,playa
s0696.jpg,Isla Mujeres,15/09/2019,bajo,playa
r286.jpg,PLAYACAR AHORA,12/02/2022,bajo,playa
s0830.jpg,Punta Venado Riviera Maya,03/08/2019,nada,playa
k0818.jpg,desconocido,desconocido,nada,playa
r197.jpg,desconocido,13/07/2022,bajo,playa
s0540.jpg,Xcacel,17/09/2019,bajo,mar
s0759.jpg,Sian Kaan,22/09/2019,bajo,playa
s0822.jpg,Playa Delfines,04/08/2019,bajo,playa
s0657.jpg,Punta Cancun,19/09/2019,nada,aerea
j0283.jpg,playa marlin,29/08/2019,nada,playa
j0117.jpg,tulum,08/09/2019,abundante,playa
s0516.jpg,Tulum,14/09/2019,bajo,playa
k0814.jpg,desconocido,desconocido,nada,playa
k0143.jpg,desconocido,desconocido,nada,playa
j0014.jpg,cozumel ,27/12/2022,bajo,playa
i0071.jpg,Tulum,05/09/2022,moderado,playa
k0317.jpg,desconocido,desconocido,nada,playa
s0985.jpg,Cozumel,21/07/2019,excesivo,playa
s0123.jpg,Xpu Ha Riviera Maya,05/09/2019,nada,playa
r168.jpg,Hoy! Desde Playa Langosta frente al Hotel Casa Maya,17/06/2022,nada,playa
s0712.jpg,Isla Mujeres,23/08/2019,nada,mar
j0124.jpg,playa del carmen,09/09/2019,nada,playa
s0434.jpg,Playa La Jarra Riviera Maya,15/08/2019,bajo,aerea
s0549.jpg,Xcacel,22/08/2019,abundante,playa
s0483.jpg,Playa del Carmen,11/07/2019,abundante,playa
i0016.jpg,Punta Esmeralda,28/09/2022,nada,playa
k0370.jpg,desconocido,desconocido,nada,playa
s0525.jpg,Zona arqueologica Tulum,16/09/2019,nada,playa
s0932.jpg,Cancun,01/08/2019,nada,mar
s0158.jpg,Playa La Jarra Riviera Maya,03/09/2019,moderado,aerea
s0140.jpg,Riviera Maya Playa la Jarra,04/09/2019,bajo,playa
k0638.jpg,desconocido,desconocido,nada,playa
k0248.jpg,desconocido,desconocido,nada,playa
r193.jpg,Catalonia Punta Maroma,05/07/2022,bajo,playa
k0568.jpg,desconocido,desconocido,bajo,playa
j0056.jpg,tulum,16/10/2022,nada,playa
r040.jpg,"Hotel Hilton, Playa del Carmen",02/06/2021,moderado,playa
k0302.jpg,desconocido,desconocido,nada,mar
k0542.jpg,desconocido,desconocido,bajo,playa
r087.jpg,"Limpieza de playas de la Bahía de Fátima en Puerto Aventuras, utilizando una banda anfibia y personal en playa, créditos: Grupo Dakatso de México, una empresa líder en limpieza de sargazo y muy comprometida con el Medio Ambiente",09/06/2021,excesivo,playa
j0300.jpg,playa del carmen,27/08/2019,excesivo,playa
s0720.jpg,Playa Xcanan,22/09/2019,bajo,playa
r457.jpg,"Kantenah, riquisimo olor.",12/09/2022,moderado,playa
k0273.jpg,desconocido,desconocido,nada,mar
k0869.jpg,desconocido,desconocido,nada,playa
i0114.jpg,Xpu-Ha,21/08/2022,moderado,playa
s0738.jpg,Allegro Cozumel,21/09/2019,bajo,playa
s0497.jpg,Playacar,13/09/2019,nada,playa
r407.jpg,Estatus del día de Hoy en Playas de Tulum,03/04/2022,excesivo,playa
s0216.jpg,Playa Delfines Cancun,31/08/2019,nada,playa
r406.jpg,Calle 38 en playa del. Carmen,03/04/2022,moderado,playa
j0053.jpg,cancun,23/10/2022,bajo,playa
r341.jpg,Playa del hotel Solymar km 18.7 Cancun Zona hotelera!,26/03/2022,bajo,playa
r260.jpg,xpuha hoy 21 de agosto 2 de la tarde,21/08/2021,excesivo,playa
k0964.jpg,desconocido,desconocido,nada,playa
k0354.jpg,desconocido,desconocido,moderado,playa
j0420.jpg,playa delfines,10/08/2019,nada,playa
s0755.jpg,Akumal,23/09/2019,bajo,aerea
s0714.jpg,Cancun,10/08/2019,nada,panoramica
s0210.jpg,Riviera Maya,09/09/2019,nada,aerea
s0661.jpg,Cancun,19/09/2019,nada,playa
i0090.jpg,Chuburná Puerto,27/08/2022,nada,mar
j0380.jpg,cancun,18/08/2019,nada,playa
s0482.jpg,Playa del Carmen,11/07/2019,moderado,playa
k0119.jpg,desconocido,desconocido,nada,playa
s1003.jpg,Playa Xpu-ha,09/07/2019,nada,playa
k0688.jpg,desconocido,desconocido,nada,playa
k0956.jpg,desconocido,desconocido,nada,playa
s1011.jpg,Playa del Carmen,05/07/2019,excesivo,playa
s0269.jpg,Riviera Maya,27/08/2019,bajo,playa
j0061.jpg,puerto morelos,12/10/2022,excesivo,playa
r196.jpg,Hoy 12 de julio islas mujeres playa norte,12/07/2022,nada,playa
k0434.jpg,desconocido,desconocido,nada,playa
s0722.jpg,Tulum,22/09/2019,nada,playa
s0312.jpg,Mahahual,24/08/2019,nada,playa
k0606.jpg,desconocido,desconocido,bajo,playa
k0335.jpg,desconocido,desconocido,nada,panoramica
s0912.jpg,Xcacel,19/05/2019,excesivo,playa
k0555.jpg,desconocido,desconocido,nada,mar
k0648.jpg,desconocido,desconocido,bajo,playa
j0227.jpg,xpuha,31/08/2019,nada,playa
k0712.jpg,desconocido,desconocido,nada,aerea
i0180.jpg,Akumal,17/07/2022,bajo,playa
k0126.jpg,desconocido,desconocido,nada,aerea
k0862.jpg,desconocido,desconocido,nada,playa
k0413.jpg,desconocido,desconocido,moderado,playa
j0280.jpg,playa del carmen,29/08/2019,nada,playa
k0218.jpg,desconocido,desconocido,nada,playa
k0280.jpg,desconocido,desconocido,nada,playa
j0298.jpg,playa del carmen,27/08/2019,bajo,playa
r488.jpg,Playa Forum / Playa Chacmool / Playa Lagarto y Playa Gaviota Azul.,13/09/2022,nada,playa
j0314.jpg,playa del carmen,26/08/2019,excesivo,playa
k0049.jpg,desconocido,desconocido,nada,mar
s0914.jpg,Xcacel,09/05/2019,excesivo,playa
r318.jpg,tulum march 17 2022,13/03/2022,bajo,playa
r381.jpg,Mahahual. Hoy,31/03/2022,bajo,playa
r184.jpg,Playa viva windham maya,28/06/2022,bajo,playa
k0797.jpg,desconocido,desconocido,nada,mar
s0938.jpg,Tulum,24/09/2019,bajo,playa
k0759.jpg,desconocido,desconocido,bajo,playa
k0240.jpg,desconocido,desconocido,nada,playa
s0710.jpg,Isla Mujeres,31/07/2019,nada,playa
s0256.jpg,Akumal Lol Ha,29/08/2019,moderado,playa
k0415.jpg,desconocido,desconocido,nada,playa
i0138.jpg,Xpu-Ha,11/08/2022,bajo,playa
r560.jpg,A disfrutar!,03/10/2022,nada,playa
j0203.jpg,cozumel,01/09/2019,bajo,playa
i0029.jpg,Playa del Carmen,24/09/2022,nada,mar
s0886.jpg,Akumal,23/09/2019,bajo,playa
r038.jpg,"Desde la Playa del Hotel Emporio, Zona Hotelera de Cancún",31/05/2021,abundante,playa
k0649.jpg,desconocido,desconocido,bajo,playa
s0579.jpg,Xcacel,19/03/2019,nada,playa
k0013.jpg,desconocido,desconocido,bajo,playa
r236.jpg,"Playa de la calle Calle 38, Playa del Carmen",04/08/2021,moderado,playa
s0488.jpg,Cozumel,19/06/2019,excesivo,playa
j0372.jpg,playa del carmen,22/08/2019,excesivo,playa
s0532.jpg,Bahia Soliman Tulum,15/09/2019,nada,playa
i0187.jpg,Xpu-Ha,16/07/2022,bajo,playa
k0626.jpg,desconocido,desconocido,bajo,playa
s0974.jpg,Cancun,18/07/2019,moderado,aerea
k0259.jpg,desconocido,desconocido,nada,playa
r256.jpg,xpuha hoy 21 de agosto 2 de la tarde,21/08/2021,bajo,playa
s0124.jpg,AkumalAkumal,05/09/2019,bajo,playa
s0545.jpg,Xcacel,08/09/2019,moderado,playa
s0865.jpg,Cancun,02/08/2019,nada,playa
k0806.jpg,desconocido,desconocido,nada,playa
s0458.jpg,Playa Kantenah Riviera Maya,08/09/2019,moderado,playa
r092.jpg,"Playacar fase 2, Playa del Carmen, créditos: Gaby del Ángel",10/06/2021,excesivo,playa
k0870.jpg,desconocido,desconocido,nada,playa
k0137.jpg,desconocido,desconocido,nada,playa
r135.jpg,"Tulum el día de hoy domingo 3 de abril del 2022, Créditos: Endy Juárez Rivera",03/04/2022,excesivo,playa
s0835.jpg,Costa Mujeres,03/08/2019,nada,playa
r315.jpg,"Foto de hoy en Cozumel, frente al hotel Meliá",13/03/2022,bajo,playa
k0397.jpg,desconocido,desconocido,bajo,playa
k0674.jpg,desconocido,desconocido,nada,playa
r134.jpg,"Playa del Recodo, Playa del Carmen",31/12/2021,excesivo,playa
k0698.jpg,desconocido,desconocido,nada,playa
r399.jpg,Tulum con excesivo sargazo!!! No hay manera de meterse a la playa.,02/04/2022,bajo,playa
r558.jpg,"Tulum!, hoy 2 de octubre, playa paraiso",02/10/2022,nada,playa
r463.jpg,Melia Cozumel hoy,12/09/2022,moderado,playa
r447.jpg,Sandos playacar lunes 11 abril,11/04/2022,moderado,playa
r162.jpg,Riu Playacard,13/06/2022,bajo,playa
s0094.jpg,Cancun Playa Delfines,06/09/2019,nada,playa
s0120.jpg,Sandos Playacar Playa del  Carmen,05/09/2019,nada,playa
s0321.jpg,Riviera Maya,24/08/2019,excesivo,playa
k0078.jpg,desconocido,desconocido,nada,mar
r015.jpg,Zona Hotelera de Cancún,22/05/2021,bajo,aerea
r475.jpg,Tulum zona hotelera sur 13 abril,13/09/2022,abundante,playa
i0053.jpg,Cancún,10/09/2022,nada,mar
r577.jpg,desconocido,17/09/2022,bajo,playa
s0930.jpg,Playa Marlin Cancun,02/08/2019,nada,playa
r083.jpg,"Limpieza de playas de la Bahía de Fátima en Puerto Aventuras, utilizando una banda anfibia y personal en playa, créditos: Grupo Dakatso de México, una empresa líder en limpieza de sargazo y muy comprometida con el Medio Ambiente",09/06/2021,excesivo,playa
k0012.jpg,desconocido,desconocido,bajo,playa
r360.jpg,Punta sur cozumel hoy,28/03/2022,bajo,playa
k0122.jpg,desconocido,desconocido,nada,playa
k0770.jpg,desconocido,desconocido,nada,playa
k0735.jpg,desconocido,desconocido,nada,playa
j0234.jpg,playa del carmen,31/08/2019,nada,playa
r390.jpg,"Hoy 02/04/2022, en playa frente al Hotel Grand Bahía Principe Coba/Tulum/Akumal",02/04/2022,excesivo,playa
k0405.jpg,desconocido,desconocido,moderado,playa
s0713.jpg,Isla Mujeres,23/08/2019,nada,panoramica
i0054.jpg,Xpu-Ha,08/09/2022,bajo,playa
i0106.jpg,Playa del Carmen,22/08/2022,excesivo,aerea
k0942.jpg,desconocido,desconocido,nada,playa
s0249.jpg,Playa Mamitas,29/08/2019,nada,playa
j0301.jpg,playa del carmen,29/08/2019,abundante,playa
k0722.jpg,desconocido,desconocido,bajo,playa
k0233.jpg,desconocido,desconocido,nada,playa
k0153.jpg,desconocido,desconocido,nada,playa
r498.jpg,Playa del Carmen por calle 6.,13/09/2022,moderado,playa
s0326.jpg,Playa Delfines Cancun,24/08/2019,nada,aerea
j0272.jpg,cancun,30/08/2019,nada,mar
s0028.jpg,Azulik Tulum,29/08/2019,bajo,playa
s0419.jpg,Playa del Carmen,17/08/2019,bajo,playa
k0659.jpg,desconocido,desconocido,moderado,playa
r128.jpg,Dreams Sands Cancún,19/08/2021,excesivo,playa
s0718.jpg,Punta Sur Cozumel,04/09/2017,bajo,playa
k0130.jpg,desconocido,desconocido,nada,playa
k0985.jpg,desconocido,desconocido,moderado,playa
r278.jpg,desconocido,30/11/2021,bajo,playa
k0093.jpg,desconocido,desconocido,nada,playa
r084.jpg,"Limpieza de playas de la Bahía de Fátima en Puerto Aventuras, utilizando una banda anfibia y personal en playa, créditos: Grupo Dakatso de México, una empresa líder en limpieza de sargazo y muy comprometida con el Medio Ambiente",09/06/2021,excesivo,playa
s0296.jpg,Playa Pescadores Tulum,25/08/2019,nada,playa
k0894.jpg,desconocido,desconocido,nada,playa
s0160.jpg,AkumalAkumal,02/09/2019,nada,playa
s0190.jpg,Playa Marlin Cancun,01/09/2019,moderado,playa
r525.jpg,"Punta piedra, Tulum ayer",08/09/2022,excesivo,playa
s0512.jpg,Playa del Carmen,08/09/2019,nada,playa
s0014.jpg,Akumal,31/08/2019,bajo,playa
k0642.jpg,desconocido,desconocido,nada,playa
r164.jpg,Playa ancha/playa caracol,15/06/2022,bajo,playa
r013.jpg,Zona Hotelera de Cancún,22/05/2021,abundante,aerea
s0645.jpg,Playa de Hotel Panama Jack,07/09/2019,bajo,playa
s0145.jpg,Playa del Carmen,04/09/2019,nada,aerea
s0946.jpg,Cancun,24/09/2019,nada,playa
r081.jpg,"Isla de Cozumel, Beach Uvas, créditos: Diego Guerra",08/06/2021,bajo,aerea
k0653.jpg,desconocido,desconocido,bajo,playa
k0545.jpg,desconocido,desconocido,nada,playa
s0347.jpg,Zona arqueologica Tulum,22/08/2019,nada,playa
s0687.jpg,Isla Mujeres,09/09/2019,nada,playa
r150.jpg,Akumal por Roberto Martínez Fernández,06/06/2022,bajo,playa
k0131.jpg,desconocido,desconocido,nada,playa
k0937.jpg,desconocido,desconocido,nada,playa
s0859.jpg,Riviera Maya,02/08/2019,nada,aerea
j0013.jpg,cancun,05/01/2022,nada,playa
k0271.jpg,desconocido,desconocido,nada,playa
s0364.jpg,Puerto Morelos,22/08/2019,bajo,playa
s0257.jpg,Playa Kantenah Riviera Maya,29/08/2019,moderado,aerea
j0064.jpg,holbox,12/10/2022,nada,mar
k0709.jpg,desconocido,desconocido,nada,playa
j0118.jpg,tulum,08/09/2019,abundante,playa
k0912.jpg,desconocido,desconocido,nada,playa
k0794.jpg,desconocido,desconocido,nada,playa
r550.jpg,"Cero Sargazo, playa ballenas",30/09/2022,nada,playa
j0264.jpg,playa del carmen,30/08/2022,nada,playa
k0014.jpg,desconocido,desconocido,nada,playa
j0267.jpg,cancun,30/08/2019,nada,mar
k0553.jpg,desconocido,desconocido,nada,playa
r165.jpg,Puerto Morelos,16/06/2022,bajo,playa
j0400.jpg,cancun,15/08/2019,nada,playa
k0520.jpg,desconocido,desconocido,nada,playa
k0060.jpg,desconocido,desconocido,nada,playa
k0289.jpg,desconocido,desconocido,bajo,playa
s0977.jpg,Akumal,03/07/2019,moderado,aerea
k0906.jpg,desconocido,desconocido,nada,playa
s0675.jpg,Cancun,19/09/2019,nada,playa
s0800.jpg,Riviera Maya,06/08/2019,bajo,playa
k0318.jpg,desconocido,desconocido,nada,mar
s0424.jpg,AkumalAkumal,16/08/2019,bajo,playa
k0312.jpg,desconocido,desconocido,nada,mar
r289.jpg,Punta Esmeralda hoy,02/03/2022,bajo,playa
k0522.jpg,desconocido,desconocido,nada,playa
k0092.jpg,desconocido,desconocido,nada,playa
k0621.jpg,desconocido,desconocido,moderado,mar
k0816.jpg,desconocido,desconocido,nada,playa
s0768.jpg,Playa del Carmen,21/09/2019,bajo,aerea
s0552.jpg,Xcacel,25/07/2019,abundante,playa
k0530.jpg,desconocido,desconocido,nada,playa
k0575.jpg,desconocido,desconocido,nada,playa
j0110.jpg,playa paraiso,09/09/2019,nada,playa
r244.jpg,Así esta Playacar hoy. Casi nada de Sargazo,10/08/2021,nada,playa
k0375.jpg,desconocido,desconocido,abundante,playa
r563.jpg,KrystalGrandCancun,09/10/2022,nada,playa
r082.jpg,Puerto Aventuras,08/06/2021,moderado,playa
k0230.jpg,desconocido,desconocido,nada,playa
r280.jpg,desconocido,30/11/2021,bajo,playa
r058.jpg,"Riu Palace Cancún, créditos Atziry González",04/06/2021,nada,playa
k0367.jpg,desconocido,desconocido,nada,playa
k0475.jpg,desconocido,desconocido,nada,playa
k0500.jpg,desconocido,desconocido,abundante,playa
s0893.jpg,Akumal,22/09/2019,bajo,playa
s0636.jpg,Isla Blanca Cancun,25/08/2019,bajo,playa
s0753.jpg,TataTulum,23/09/2019,nada,playa
k0381.jpg,desconocido,desconocido,nada,mar
s0142.jpg,Playa del Carmen,04/09/2019,moderado,playa
r261.jpg,"Afuera del Hotel Emporio, hace 5 minutos",24/08/2021,nada,panoramica
s0275.jpg,Punta Sur Cozumel,27/08/2019,abundante,playa
k0108.jpg,desconocido,desconocido,nada,playa
r377.jpg,Mahahual. Hoy,31/03/2022,bajo,playa
s0723.jpg,Tulum,22/09/2019,nada,playa
j0235.jpg,playa del carmen,31/08/2019,nada,playa
j0177.jpg,cancun,04/09/2019,nada,playa
k0949.jpg,desconocido,desconocido,nada,playa
k0106.jpg,desconocido,desconocido,nada,playa
k0215.jpg,desconocido,desconocido,nada,playa
s0108.jpg,Ruinas Mayas Tulum,08/09/2019,nada,aerea
k0921.jpg,desconocido,desconocido,bajo,playa
j0120.jpg,playa del carmen,08/09/2019,nada,playa
s0095.jpg,Puerto Morelos,06/09/2019,nada,playa
s0207.jpg,Riviera Maya Calle 40/38,09/09/2019,bajo,playa
s0524.jpg,Zona arqueologica Tulum,16/09/2019,nada,aerea
i0129.jpg,Playa del Carmen,13/08/2022,abundante,aerea
r246.jpg,Gran Solaris Cancún,15/08/2021,bajo,playa
s0049.jpg,Diamante K,21/08/2019,moderado,panoramica
j0351.jpg,puerto morelos,23/08/2019,bajo,playa
s0505.jpg,Tulum,11/09/2019,bajo,playa
s0176.jpg,Puerto Morelos,01/09/2019,nada,playa
s0033.jpg,Playa Paraiso Tulum,27/08/2019,nada,playa
i0002.jpg,Xpu-Ha,07/10/2022,nada,playa
j0107.jpg,punta allen,07/10/2019,excesivo,playa
s0867.jpg,Playa Las Perlas,02/08/2019,nada,mar
k0476.jpg,desconocido,desconocido,nada,playa
s0653.jpg,Coco Tulum,18/07/2017,nada,playa
k0129.jpg,desconocido,desconocido,nada,playa
k0713.jpg,desconocido,desconocido,nada,playa
k0592.jpg,desconocido,desconocido,nada,playa
i0052.jpg,Xpu-Ha,12/09/2022,bajo,playa
j0195.jpg,mahahual,04/09/2019,nada,mar
s0996.jpg,Cozumel,12/07/2019,bajo,playa
s0907.jpg,Xcacel,18/07/2019,excesivo,playa
s0931.jpg,Cancun,19/02/2019,abundante,playa
k0404.jpg,desconocido,desconocido,nada,playa
r154.jpg,Hotel Seadust Cancún,08/06/2022,bajo,aerea
i0072.jpg,Tulum,05/09/2022,moderado,playa
s0689.jpg,Isla Mujeres,09/09/2019,nada,playa
k0858.jpg,desconocido,desconocido,nada,playa
i0177.jpg,Cancún,19/07/2022,nada,playa
j0375.jpg,cancun,20/08/2019,nada,playa
j0381.jpg,cancun,19/08/2019,nada,playa
s0787.jpg,CancÃ¹n,22/07/2019,nada,mar
k0242.jpg,desconocido,desconocido,bajo,playa
s0388.jpg,Cancun,20/08/2019,abundante,aerea
k0220.jpg,desconocido,desconocido,nada,playa
r056.jpg,"Barceló Palace, créditos: Denisse Garza",04/06/2021,excesivo,playa
r545.jpg,Sin sargazo foto de hoy hotel Xcaret Arte!,25/09/2022,nada,playa
k0825.jpg,desconocido,desconocido,nada,playa
k0736.jpg,desconocido,desconocido,nada,playa
s0018.jpg,Villas las estrellas Tulum,31/08/2019,bajo,playa
s0204.jpg,Riviera Maya,10/09/2019,bajo,mar
k0716.jpg,desconocido,desconocido,nada,playa
r471.jpg,desconocido,12/09/2022,bajo,playa
s0286.jpg,Playa del Carmen,26/08/2019,bajo,playa
s0157.jpg,Playa Kantenah Riviera Maya,03/09/2019,bajo,aerea
s0777.jpg,Xcacel,20/09/2019,moderado,playa
k0444.jpg,desconocido,desconocido,nada,playa
k0898.jpg,desconocido,desconocido,nada,playa
k0513.jpg,desconocido,desconocido,nada,playa
j0189.jpg,xpuha,03/09/2019,nada,playa
k0951.jpg,desconocido,desconocido,nada,playa
s0422.jpg,Puerto Morelos,16/08/2019,nada,playa
r187.jpg,Iberostar Quetzal Playacar,02/07/2022,excesivo,playa
